141.697835  32.248702 0.09285  -20.00 -20.93
245.321814  29.549051 0.09287  -20.00 -20.91
204.400337  29.821944 0.09294  -20.00 -20.75
239.174079  20.076241 0.09303  -20.00 -20.87
232.699184  57.755364 0.09306  -20.00 -20.93
212.207527   9.930430 0.09316  -20.00 -20.96
212.768516  41.184596 0.09330  -20.00 -20.92
204.075202  20.493990 0.09331  -20.00 -20.65
134.250007  49.975444 0.09337  -20.00 -20.77
207.597773  18.331800 0.09337  -20.00 -20.39
199.002439   9.473611 0.09338  -20.00 -20.98
159.779169  40.357648 0.09347  -20.00 -20.72
230.712954   5.766494 0.09349  -20.00 -19.94
349.048441  14.175346 0.09349  -20.00 -20.94
124.845466  21.047469 0.09356  -20.00 -20.95
  9.216036  -9.293048 0.09394  -20.00 -20.91
227.040383   6.031566 0.09398  -20.00 -20.53
165.732454  11.174367 0.09403  -20.00 -20.53
133.068271  13.947142 0.09413  -20.00 -20.95
150.124996  24.734240 0.09421  -20.00 -20.44
249.176684  28.775297 0.09433  -20.00 -21.00
192.831416  42.434923 0.09438  -20.00 -20.84
348.673151  14.180187 0.09443  -20.00 -20.38
185.861777  25.948027 0.09446  -20.00 -20.51
134.206413  59.170980 0.09461  -20.00 -20.95
226.100554   0.816982 0.09461  -20.00 -20.86
232.529269  11.701722 0.09461  -20.00 -20.74
 22.725519 -10.249720 0.09463  -20.00 -20.79
138.586934   9.256597 0.09468  -20.00 -20.89
129.378379  55.866212 0.09471  -20.00 -20.44
209.272141   3.225628 0.09476  -20.00 -20.88
259.318969  28.481813 0.09479  -20.00 -20.58
128.406270  10.157359 0.09533  -20.00 -20.88
219.501507   8.183542 0.09545  -20.00 -20.57
134.839753  31.863075 0.09549  -20.00 -20.72
197.418988   5.368307 0.09555  -20.00 -20.93
151.340396  -0.471790 0.09563  -20.00 -20.51
193.540824  51.867269 0.09569  -20.00 -20.47
237.097740  34.544624 0.09586  -20.00 -20.94
130.944437   5.107353 0.09599  -20.00 -20.86
158.264760  35.812123 0.09604  -20.00 -20.09
202.047042  15.629927 0.09605  -20.00 -20.94
169.472044  -0.007428 0.09607  -20.00 -20.37
187.409595  32.756040 0.09611  -20.00 -20.94
156.971365   1.638154 0.09616  -20.00 -20.44
118.061985  39.211163 0.09623  -20.00 -20.56
160.601325  43.963535 0.09623  -20.00 -20.48
 25.796827  13.640767 0.09624  -20.00 -20.64
133.643712  38.252996 0.09625  -20.00 -20.86
233.531137  25.906614 0.09627  -20.00 -20.68
142.287681   4.950634 0.09634  -20.00 -20.89
224.629298  12.243702 0.09639  -20.00 -20.46
359.227516  14.965270 0.09641  -20.00 -20.78
256.618041  34.820106 0.09646  -20.00 -20.71
217.490006  37.567108 0.09661  -20.00 -20.43
178.608172  19.275792 0.09669  -20.00 -20.92
198.169562   4.946269 0.09669  -20.00 -20.74
186.528277  40.923680 0.09673  -20.00 -20.98
247.948189  31.193749 0.09675  -20.00 -20.60
183.409113   8.254014 0.09677  -20.00 -20.52
219.065094  13.892912 0.09677  -20.00 -20.70
229.221510  17.266528 0.09684  -20.00 -20.53
168.511601  41.753772 0.09690  -20.00 -20.61
219.654619  55.535372 0.09691  -20.00 -20.63
127.313955  10.734832 0.09693  -20.00 -20.82
255.135406  60.053701 0.09695  -20.00 -20.52
127.497844  46.450859 0.09697  -20.00 -20.74
321.358986  10.320337 0.09697  -20.00 -20.61
125.304055   3.930662 0.09700  -20.00 -20.98
203.959634  11.286114 0.09701  -20.00 -20.96
207.139095  12.369009 0.09707  -20.00 -20.86
117.875224  49.782900 0.09711  -20.00 -20.95
220.689830  20.179270 0.09725  -20.00 -21.01
248.888350  32.172499 0.09725  -20.00 -20.38
234.334945  30.888383 0.09726  -20.00 -20.61
235.239073  58.459518 0.09727  -20.00 -20.49
216.951143  43.056943 0.09733  -20.00 -20.82
130.156370   5.889690 0.09734  -20.00 -20.57
155.379861  37.507037 0.09737  -20.00 -20.40
156.300054  11.290744 0.09737  -20.00 -20.84
224.868686  11.920418 0.09742  -20.00 -20.91
177.558846  -3.658054 0.09762  -20.00 -20.66
211.254556   7.404076 0.09764  -20.00 -20.62
314.621365  -6.038830 0.09768  -20.00 -20.60
233.900443  20.217812 0.09770  -20.00 -20.78
207.384633  33.904702 0.09776  -20.00 -20.95
158.189198  30.987647 0.09793  -20.00 -20.53
191.120656  34.271456 0.09800  -20.00 -20.59
210.940261  15.126172 0.09804  -20.00 -20.96
187.635798   3.295656 0.09809  -20.00 -20.75
242.149066  38.921432 0.09815  -20.00 -20.93
229.832569   6.304082 0.09819  -20.00 -20.72
224.164847  59.954277 0.09820  -20.00 -20.65
203.760070   8.051267 0.09826  -20.00 -20.86
218.366728  28.418097 0.09828  -20.00 -21.11
241.771025  43.575500 0.09837  -20.00 -20.56
159.622713  30.205544 0.09844  -20.00 -20.88
120.872163  26.448850 0.09849  -20.00 -20.60
178.565922  17.778589 0.09851  -20.00 -20.86
207.978872  33.733101 0.09853  -20.00 -20.87
115.915423  30.298869 0.09857  -20.00 -20.53
113.016914  41.441332 0.09862  -20.00 -20.85
156.704799   1.704070 0.09866  -20.00 -20.72
216.233670  24.950199 0.09866  -20.00 -20.91
162.085943  66.884617 0.09880  -20.00 -20.94
135.583710  51.720833 0.09882  -20.00 -21.03
120.835586  13.290449 0.09883  -20.00 -20.50
186.471238  40.940578 0.09896  -20.00 -20.26
193.548818   1.034823 0.09899  -20.00 -20.61
202.282619  55.332076 0.09899  -20.00 -20.52
182.233991  48.343524 0.09904  -20.00 -20.65
225.945430   5.838179 0.09911  -20.00 -20.56
206.762307  39.871365 0.09919  -20.00 -20.94
126.053674  16.450360 0.09928  -20.00 -20.46
230.364329  23.746248 0.09930  -20.00 -20.73
182.560393   6.992844 0.09933  -20.00 -20.89
213.097236  16.407317 0.09935  -20.00 -21.01
216.507239  35.148552 0.09939  -20.00 -20.96
134.663841  39.057744 0.09948  -20.00 -20.91
198.084881   1.669117 0.09948  -20.00 -20.90
223.831003   6.237386 0.09949  -20.00 -20.60
185.413314  38.875714 0.09952  -20.00 -20.48
222.509773  47.508858 0.09994  -20.00 -20.90
233.489083   7.300657 0.09995  -20.00 -21.03
210.903099  47.863403 0.09998  -20.00 -20.79
230.593533  23.465453 0.10001  -20.00 -20.95
251.514336  35.285188 0.10006  -20.00 -20.84
191.188558   8.528408 0.10010  -20.00 -20.91
 26.016444 -10.171302 0.10016  -20.00 -20.96
251.430241  39.840442 0.10017  -20.00 -20.90
  4.557615  -9.961981 0.10019  -20.00 -20.73
205.580787  39.413828 0.10023  -20.00 -20.47
216.923668  11.734863 0.10028  -20.00 -20.88
226.113943  34.717276 0.10053  -20.00 -20.43
121.589933   7.198181 0.10062  -20.00 -20.42
216.760202  19.471469 0.10065  -20.00 -20.78
172.443904  18.313109 0.10066  -20.00 -20.82
165.204535   8.701839 0.10085  -20.00 -20.97
196.626790  56.517409 0.10085  -20.00 -20.95
242.844889   8.803856 0.10095  -20.00 -20.55
180.468192  20.284325 0.10113  -20.00 -20.93
171.924046  24.729591 0.10114  -20.00 -20.91
246.166413   8.876862 0.10117  -20.00 -20.32
224.198724  53.068457 0.10118  -20.00 -20.94
204.625900  53.101328 0.10121  -20.00 -20.92
149.472785   3.429782 0.10128  -20.00 -20.81
242.659124   9.357765 0.10143  -20.00 -20.74
133.837915  44.038510 0.10146  -20.00 -20.63
194.473093  58.553311 0.10150  -20.00 -20.59
230.182446   6.136857 0.10170  -20.00 -20.72
238.705240   5.975679 0.10170  -20.00 -20.98
  4.997741  -9.959712 0.10177  -20.00 -20.87
162.056160  37.991779 0.10183  -20.00 -20.48
229.886869   5.232252 0.10191  -20.00 -20.61
223.770663   7.846264 0.10192  -20.00 -20.42
150.261660  28.886892 0.10196  -20.00 -20.96
223.053190  55.560686 0.10200  -20.00 -20.99
182.171060  24.704464 0.10202  -20.00 -20.44
166.875123  20.016195 0.10210  -20.00 -20.76
176.641739   7.735081 0.10210  -20.00 -20.57
194.240286   7.812208 0.10212  -20.00 -20.47
125.018228  41.338953 0.10213  -20.00 -20.94
246.266336   8.575553 0.10217  -20.00 -21.00
204.626251  19.276973 0.10232  -20.00 -20.90
135.923125  -0.792348 0.10239  -20.00 -20.48
143.384084  20.729296 0.10240  -20.00 -20.76
130.038304  45.966135 0.10245  -20.00 -20.79
226.918572  18.229299 0.10245  -20.00 -21.01
122.276779  38.924800 0.10267  -20.00 -20.84
186.245182  -0.244164 0.10273  -20.00 -20.55
243.477255  39.814924 0.10283  -20.00 -20.50
139.755663   7.171900 0.10284  -20.00 -20.52
178.993400  57.898730 0.10286  -20.00 -20.62
238.309902   9.445122 0.10286  -20.00 -20.97
235.097304   7.255965 0.10293  -20.00 -20.87
230.995434   5.717294 0.10299  -20.00 -20.65
  2.019907  13.861450 0.10301  -20.00 -20.51
222.972441  28.513639 0.10303  -20.00 -20.89
125.262418  10.564604 0.10304  -20.00 -20.63
130.310391   7.526977 0.10304  -20.00 -20.99
192.687552  59.306140 0.10305  -20.00 -20.95
238.773671   5.443257 0.10305  -20.00 -20.72
253.008804  24.498535 0.10307  -20.00 -20.98
202.972045  63.707949 0.10308  -20.00 -20.84
164.468634  20.786658 0.10317  -20.00 -20.88
240.238386  10.717641 0.10319  -20.00 -20.50
187.705359  58.395493 0.10320  -20.00 -20.80
172.835283  46.310804 0.10322  -20.00 -20.73
171.361268  25.806084 0.10324  -20.00 -20.94
138.654331   3.300659 0.10325  -20.00 -20.62
137.870549  13.039872 0.10327  -20.00 -20.90
248.282797  26.937947 0.10331  -20.00 -20.90
335.291138  -8.056565 0.10348  -20.00 -20.56
186.231604  63.335150 0.10353  -20.00 -20.92
175.881078  -1.752375 0.10354  -20.00 -20.96
248.475196  25.836610 0.10361  -20.00 -20.77
241.720513  38.574831 0.10365  -20.00 -20.59
203.517489  -3.371246 0.10375  -20.00 -20.93
223.254685  51.355290 0.10376  -20.00 -20.70
178.803687  46.891840 0.10377  -20.00 -20.67
200.401016  64.449226 0.10377  -20.00 -20.46
205.274818   5.176519 0.10377  -20.00 -20.59
 14.300708  14.785705 0.10378  -20.00 -20.80
 11.863261   0.849561 0.10386  -20.00 -20.93
174.629804  30.091532 0.10388  -20.00 -20.49
258.871118  65.592202 0.10390  -20.00 -20.85
213.482157  47.832079 0.10393  -20.00 -20.41
245.554588  18.496745 0.10396  -20.00 -20.36
120.655433  18.557669 0.10397  -20.00 -20.82
218.158601  13.877567 0.10399  -20.00 -20.78
153.012347   1.244247 0.10405  -20.00 -20.95
221.948988  18.331951 0.10410  -20.00 -20.86
191.626517  56.798887 0.10415  -20.00 -20.35
166.645470   6.390856 0.10416  -20.00 -20.97
190.603555  30.282894 0.10420  -20.00 -20.45
  3.964461  -1.076123 0.10425  -20.00 -20.75
189.861026  60.830707 0.10438  -20.00 -20.60
221.725608   7.817251 0.10442  -20.00 -20.80
147.455134  47.368354 0.10443  -20.00 -20.95
189.191427  45.968882 0.10454  -20.00 -20.90
152.090186   5.079080 0.10460  -20.00 -20.60
238.417651  11.934283 0.10470  -20.00 -20.73
154.668745  19.667538 0.10474  -20.00 -20.92
224.412062  33.404094 0.10481  -20.00 -20.93
242.750953  38.578180 0.10485  -20.00 -20.90
194.087214  62.128886 0.10489  -20.00 -20.95
216.630589  17.107907 0.10492  -20.00 -20.40
153.854626  17.355306 0.10508  -20.00 -20.61
154.386678   3.287219 0.10509  -20.00 -20.45
221.847667  16.170759 0.10512  -20.00 -20.58
161.432929   1.754473 0.10530  -20.00 -20.86
164.875245  53.425058 0.10536  -20.00 -20.94
196.554618  52.157739 0.10538  -20.00 -20.54
156.581668   2.765910 0.10548  -20.00 -20.82
197.754587   6.363711 0.10554  -20.00 -20.89
134.959057  55.550650 0.10560  -20.00 -20.49
158.613935  53.372999 0.10560  -20.00 -20.43
232.935847   6.717843 0.10563  -20.00 -20.72
222.129829  26.487911 0.10568  -20.00 -20.82
113.545691  27.003613 0.10581  -20.00 -20.81
206.976311  32.064554 0.10585  -20.00 -20.87
217.784719  15.003536 0.10585  -20.00 -20.85
239.371192  13.474777 0.10591  -20.00 -20.96
188.170595  40.260177 0.10593  -20.00 -20.83
247.958163  26.413911 0.10601  -20.00 -20.78
208.916190  65.569765 0.10605  -20.00 -20.77
218.904536  -0.460711 0.10606  -20.00 -20.92
175.148328   0.306946 0.10608  -20.00 -20.89
258.689045  27.178513 0.10608  -20.00 -20.80
211.197838  58.136512 0.10616  -20.00 -20.87
244.694289  23.384667 0.10620  -20.00 -20.74
345.267006  13.769483 0.10620  -20.00 -20.63
240.118925  -0.230417 0.10626  -20.00 -20.50
177.944381  31.025890 0.10637  -20.00 -20.95
235.558265  -1.959117 0.10639  -20.00 -20.83
  0.463865  14.465034 0.10650  -20.00 -20.68
170.375238  36.599398 0.10651  -20.00 -20.92
 19.085209  -0.105324 0.10657  -20.00 -20.48
160.304971  39.284029 0.10662  -20.00 -20.93
218.051995  18.195888 0.10665  -20.00 -20.63
166.624648   2.053790 0.10668  -20.00 -20.93
 46.777529  -6.494885 0.10669  -20.00 -20.55
224.314757  14.580900 0.10670  -20.00 -20.77
174.575924  59.613677 0.10671  -20.00 -20.64
 43.940735   0.247164 0.10672  -20.00 -20.43
133.173205  29.303594 0.10674  -20.00 -20.27
212.817020  -0.176348 0.10675  -20.00 -20.59
117.927725  13.737635 0.10691  -20.00 -20.57
133.651321   0.932917 0.10696  -20.00 -20.97
187.333567  26.101502 0.10702  -20.00 -21.01
177.171830   1.907446 0.10705  -20.00 -20.48
121.794800  23.447839 0.10709  -20.00 -20.39
348.354895  15.569555 0.10728  -20.00 -20.64
246.544296  34.183168 0.10733  -20.00 -20.63
208.690368  49.622236 0.10735  -20.00 -20.97
203.931996  -3.013514 0.10740  -20.00 -21.02
173.634326  59.571876 0.10742  -20.00 -20.60
183.158692  61.967975 0.10742  -20.00 -20.78
177.536773  12.279103 0.10748  -20.00 -20.95
202.693947  55.181757 0.10765  -20.00 -20.68
133.407223  -0.256754 0.10770  -20.00 -20.51
172.768313  58.583642 0.10773  -20.00 -20.91
145.136170  39.819512 0.10780  -20.00 -20.69
166.911995  11.021629 0.10783  -20.00 -20.87
237.314399  55.020318 0.10789  -20.00 -20.74
224.222752  29.443799 0.10793  -20.00 -20.86
238.607415  53.509164 0.10798  -20.00 -20.46
246.902294  26.475109 0.10805  -20.00 -20.91
259.310055  28.577515 0.10805  -20.00 -20.91
232.514593  58.167855 0.10807  -20.00 -20.97
209.201024  46.507263 0.10811  -20.00 -20.71
236.383980  14.019969 0.10820  -20.00 -20.91
323.980545  11.862392 0.10820  -20.00 -20.39
329.392462   0.123917 0.10825  -20.00 -20.73
199.874391  44.311264 0.10826  -20.00 -20.71
224.553358  -2.613183 0.10827  -20.00 -20.71
155.729079  37.033286 0.10837  -20.00 -20.51
230.742555   3.920179 0.10837  -20.00 -20.56
177.381010   8.437385 0.10840  -20.00 -20.75
233.053000  50.009592 0.10840  -20.00 -20.63
157.221590   6.126774 0.10841  -20.00 -20.52
231.256617  57.787225 0.10846  -20.00 -20.97
126.324797  11.108470 0.10851  -20.00 -20.94
125.217909  10.187869 0.10854  -20.00 -20.35
245.785870  10.765510 0.10856  -20.00 -20.95
216.139410  -2.528406 0.10860  -20.00 -20.95
357.420470 -11.080715 0.10864  -20.00 -20.63
235.665502  53.448643 0.10873  -20.00 -20.62
178.883333  22.304960 0.10882  -20.00 -20.64
168.339027  56.376436 0.10892  -20.00 -20.69
312.517962   1.141050 0.10899  -20.00 -20.72
145.985870   2.659421 0.10903  -20.00 -20.84
185.148789  18.023587 0.10908  -20.00 -20.92
156.358895  37.278871 0.10910  -20.00 -20.90
184.367055  18.826459 0.10919  -20.00 -20.34
123.227823  31.018542 0.10922  -20.00 -20.94
210.375872  22.469654 0.10923  -20.00 -20.82
245.369875  18.257270 0.10924  -20.00 -20.46
114.324258  42.609764 0.10929  -20.00 -20.92
132.536173  37.877078 0.10929  -20.00 -20.67
166.462982  40.187604 0.10941  -20.00 -20.43
174.315803  -3.145637 0.10953  -20.00 -21.00
115.329484  30.913296 0.10955  -20.00 -20.42
182.041407  60.559987 0.10955  -20.00 -20.65
128.208519  35.091475 0.10961  -20.00 -20.50
182.238917   2.713707 0.10962  -20.00 -20.60
219.514123   7.095898 0.10972  -20.00 -20.90
201.395306  20.607238 0.10973  -20.00 -20.99
214.732358  15.166260 0.10973  -20.00 -20.72
179.986801  23.279020 0.10976  -20.00 -20.59
  0.410154  13.827078 0.10980  -20.00 -20.96
202.082182   2.606719 0.10982  -20.00 -20.94
212.524719  20.025011 0.10988  -20.00 -20.93
139.698496  60.563879 0.10991  -20.00 -20.62
197.588249   3.493674 0.10992  -20.00 -20.52
187.259474   0.200053 0.10995  -20.00 -20.93
 40.093171  -9.151395 0.11001  -20.00 -21.03
 24.331964  15.058809 0.11004  -20.00 -20.82
176.675279  61.472873 0.11006  -20.00 -20.43
199.425853  -0.787070 0.11007  -20.00 -20.38
134.200095  25.325620 0.11008  -20.00 -20.90
114.884793  29.176817 0.11015  -20.00 -20.67
139.679313   8.551276 0.11026  -20.00 -20.98
344.562281  13.595364 0.11028  -20.00 -20.75
218.114158   8.432186 0.11038  -20.00 -20.86
161.214611  39.271178 0.11045  -20.00 -20.59
198.087016   2.935084 0.11055  -20.00 -20.59
179.803605  25.770657 0.11059  -20.00 -20.96
127.122452  21.126344 0.11063  -20.00 -20.71
199.498030   0.943327 0.11063  -20.00 -20.82
175.641991  35.015261 0.11065  -20.00 -20.54
182.011087   1.739301 0.11074  -20.00 -20.70
198.034070  16.419214 0.11075  -20.00 -20.36
217.637929  56.925644 0.11079  -20.00 -21.01
143.787207  30.392391 0.11081  -20.00 -20.85
 24.950244  -0.559805 0.11082  -20.00 -21.01
169.667364  45.564928 0.11083  -20.00 -21.00
171.572257  61.524730 0.11083  -20.00 -20.94
186.675929  -2.518511 0.11085  -20.00 -20.49
128.059267  43.536153 0.11098  -20.00 -20.91
170.857771  48.279771 0.11100  -20.00 -20.98
231.120644  29.874902 0.11103  -20.00 -20.93
202.801167  20.890819 0.11109  -20.00 -20.97
  3.157071   0.325838 0.11111  -20.00 -20.43
133.519364  10.140993 0.11113  -20.00 -21.06
188.838680  67.799176 0.11119  -20.00 -20.68
122.633564  49.131617 0.11122  -20.00 -20.92
244.376551  15.882670 0.11127  -20.00 -20.52
167.616531  43.663324 0.11128  -20.00 -20.70
154.825847  22.942655 0.11129  -20.00 -20.86
181.565178  58.730846 0.11130  -20.00 -20.69
197.242021  42.391135 0.11134  -20.00 -20.47
175.809893  41.929441 0.11135  -20.00 -20.55
146.305881  29.681512 0.11140  -20.00 -20.65
  4.370198  -0.307460 0.11140  -20.00 -20.69
198.941706   1.056689 0.11141  -20.00 -20.88
211.807242  21.099094 0.11146  -20.00 -20.98
226.317998  34.523939 0.11156  -20.00 -20.37
245.394279  14.525993 0.11157  -20.00 -20.92
146.786109  17.808518 0.11159  -20.00 -20.64
222.056060  22.063056 0.11166  -20.00 -20.60
246.773738  27.059153 0.11173  -20.00 -20.88
192.404378  39.124729 0.11174  -20.00 -20.58
129.507237  30.254258 0.11181  -20.00 -20.58
127.602852  17.006880 0.11183  -20.00 -20.99
229.376551  35.587094 0.11184  -20.00 -20.83
171.007612  30.332366 0.11188  -20.00 -20.89
178.728908  15.556338 0.11189  -20.00 -20.85
 32.255388  13.090238 0.11192  -20.00 -20.48
128.966845  34.627179 0.11196  -20.00 -20.97
 56.917592  -5.133985 0.11200  -20.00 -20.86
127.389456   8.868156 0.11207  -20.00 -20.87
143.658144  67.499149 0.11213  -20.00 -20.53
179.093055  15.444308 0.11213  -20.00 -20.49
117.260499  16.912914 0.11216  -20.00 -20.56
258.495675  35.409278 0.11216  -20.00 -20.97
154.231900  44.519597 0.11217  -20.00 -20.95
182.420333  44.759538 0.11218  -20.00 -20.91
132.381968  24.528964 0.11221  -20.00 -20.97
156.422381   6.538834 0.11222  -20.00 -20.93
179.670011  65.902816 0.11229  -20.00 -20.76
132.884907  54.056812 0.11234  -20.00 -20.78
165.555003  40.016877 0.11234  -20.00 -20.42
188.271476  -0.758234 0.11234  -20.00 -20.93
217.763321   2.521288 0.11242  -20.00 -20.33
127.247849  18.064751 0.11263  -20.00 -20.92
148.550336  60.908102 0.11268  -20.00 -21.95
226.253868  13.380172 0.11268  -20.00 -20.51
176.920497  41.665167 0.11282  -20.00 -20.55
 24.250793  -9.131538 0.11288  -20.00 -20.70
224.147657  22.623192 0.11289  -20.00 -20.85
211.721562  48.073143 0.11294  -20.00 -20.80
170.119896  47.134207 0.11295  -20.00 -20.88
210.355623  47.193035 0.11302  -20.00 -20.91
  8.031734 -10.870063 0.11302  -20.00 -20.89
129.305781  34.941100 0.11303  -20.00 -20.98
196.858989  20.680181 0.11308  -20.00 -20.87
138.951709  36.686098 0.11313  -20.00 -20.54
181.642528  20.471457 0.11318  -20.00 -20.70
146.560215  21.982007 0.11319  -20.00 -20.93
219.989041  -1.390187 0.11323  -20.00 -20.73
216.799701  64.568774 0.11332  -20.00 -21.01
166.701237  43.372246 0.11335  -20.00 -20.60
244.366462  16.112612 0.11337  -20.00 -20.84
228.400296  10.610515 0.11354  -20.00 -20.48
246.149754  46.810983 0.11357  -20.00 -20.96
184.915510   3.254457 0.11365  -20.00 -20.65
149.070827  28.099563 0.11366  -20.00 -20.56
165.168484  31.825749 0.11366  -20.00 -20.78
232.032026   5.362565 0.11368  -20.00 -20.62
265.375249  54.455265 0.11371  -20.00 -20.81
312.361046  -6.016985 0.11375  -20.00 -20.60
213.581162  43.749523 0.11380  -20.00 -20.92
192.284091  18.953874 0.11382  -20.00 -20.91
194.607754  47.805456 0.11385  -20.00 -20.70
158.199941  50.320952 0.11389  -20.00 -20.55
207.774884  12.295036 0.11390  -20.00 -20.75
152.259175  45.063495 0.11392  -20.00 -20.85
209.393012  -2.567032 0.11396  -20.00 -20.67
214.979594  29.729779 0.11396  -20.00 -20.66
128.439698  52.854116 0.11408  -20.00 -20.98
 27.210698  -8.228701 0.11408  -20.00 -20.79
153.362747  25.592790 0.11412  -20.00 -20.45
231.824626   0.061395 0.11413  -20.00 -20.45
209.086059   4.353842 0.11415  -20.00 -20.59
222.442449  20.940162 0.11423  -20.00 -20.89
192.815224  48.629081 0.11427  -20.00 -20.92
214.734724   6.676969 0.11432  -20.00 -20.91
229.900938   9.061210 0.11434  -20.00 -20.62
212.795021   7.131599 0.11437  -20.00 -20.99
152.536594  32.873450 0.11442  -20.00 -20.55
199.595315   5.078297 0.11447  -20.00 -20.93
158.471861  38.918856 0.11448  -20.00 -20.72
229.973483  33.431418 0.11448  -20.00 -20.70
237.748736  34.123355 0.11450  -20.00 -20.49
225.832527   5.396036 0.11453  -20.00 -20.78
177.926223  44.929526 0.11459  -20.00 -20.57
218.437515   8.801454 0.11461  -20.00 -20.72
160.122583  -0.165170 0.11465  -20.00 -20.71
358.014375  14.904030 0.11465  -20.00 -21.00
131.595878  61.299335 0.11467  -20.00 -21.00
153.163274  26.760493 0.11470  -20.00 -20.84
 12.288012   0.596613 0.11485  -20.00 -20.74
161.446793   0.361933 0.11489  -20.00 -20.66
123.379329   7.386158 0.11490  -20.00 -20.93
161.662430  31.158628 0.11491  -20.00 -20.46
238.483008  19.392651 0.11491  -20.00 -20.95
121.317185  26.207084 0.11502  -20.00 -20.90
148.873376  24.864595 0.11503  -20.00 -20.87
200.166659  -1.101734 0.11505  -20.00 -20.85
171.201063  65.644182 0.11506  -20.00 -20.90
163.849503  64.724213 0.11507  -20.00 -20.98
220.239839  15.485554 0.11508  -20.00 -20.74
235.477332  49.021977 0.11508  -20.00 -20.79
178.926294  13.147854 0.11511  -20.00 -20.99
197.369946   5.983607 0.11511  -20.00 -20.37
134.935639  22.507532 0.11514  -20.00 -20.73
145.661491  18.309638 0.11516  -20.00 -20.94
151.716543  29.479938 0.11516  -20.00 -20.68
 10.925119 -10.684651 0.11520  -20.00 -20.53
230.114945  28.650533 0.11525  -20.00 -20.91
140.775880  42.182596 0.11526  -20.00 -20.60
185.180673  12.276334 0.11531  -20.00 -20.75
 11.552991   0.027970 0.11532  -20.00 -21.01
151.846563   9.644631 0.11533  -20.00 -20.86
164.085958  40.579407 0.11533  -20.00 -20.87
149.849145  25.064286 0.11534  -20.00 -21.13
198.540513  51.316913 0.11537  -20.00 -20.49
176.079327  66.745797 0.11539  -20.00 -20.44
251.431899  21.134953 0.11552  -20.00 -20.89
189.024519   7.369838 0.11553  -20.00 -20.58
163.066544   1.850081 0.11554  -20.00 -20.73
265.670901  55.382860 0.11564  -20.00 -20.48
 13.368202  -0.472370 0.11566  -20.00 -20.68
210.584856   5.988566 0.11569  -20.00 -20.60
165.420125  41.572070 0.11570  -20.00 -20.85
230.092221  15.756144 0.11570  -20.00 -20.56
186.419513  57.207820 0.11574  -20.00 -20.64
144.947835  38.937727 0.11576  -20.00 -20.57
151.272377  30.243076 0.11583  -20.00 -20.59
179.276726  36.532322 0.11583  -20.00 -20.85
345.857191  13.182955 0.11588  -20.00 -20.70
163.383594  12.061932 0.11591  -20.00 -20.69
 26.795089  -0.691827 0.11591  -20.00 -20.71
345.447945  13.070250 0.11592  -20.00 -20.53
113.128489  42.422770 0.11593  -20.00 -20.97
173.890555  44.013749 0.11593  -20.00 -20.45
139.225251  63.796589 0.11595  -20.00 -20.98
196.589457  25.262090 0.11595  -20.00 -20.66
183.288029  13.461139 0.11596  -20.00 -20.85
175.377812  28.153890 0.11599  -20.00 -20.65
  5.299414  16.002790 0.11599  -20.00 -20.85
155.731763  49.376122 0.11601  -20.00 -20.63
219.120814  48.705061 0.11602  -20.00 -20.88
228.734461  -2.068883 0.11602  -20.00 -20.83
262.787403  54.511668 0.11609  -20.00 -20.90
176.419466  13.985768 0.11610  -20.00 -20.89
155.573797  62.318935 0.11611  -20.00 -20.51
213.718685  47.521330 0.11617  -20.00 -20.87
221.785009  32.090173 0.11618  -20.00 -20.97
138.617720  36.319680 0.11619  -20.00 -20.79
119.874166  46.664736 0.11621  -20.00 -20.93
331.270636  -7.314379 0.11624  -20.00 -20.67
205.409994  29.267112 0.11628  -20.00 -20.87
161.458441  60.629147 0.11630  -20.00 -20.85
180.798406  67.142300 0.11632  -20.00 -21.03
132.953653  12.478160 0.11640  -20.00 -20.88
174.140284  43.149117 0.11640  -20.00 -20.99
151.500570  63.225433 0.11642  -20.00 -20.98
141.056770  64.275459 0.11643  -20.00 -20.81
206.172477   3.297019 0.11643  -20.00 -20.98
218.859588  30.666083 0.11648  -20.00 -20.95
164.669992  17.646709 0.11649  -20.00 -20.84
192.275376  15.139099 0.11653  -20.00 -20.48
156.845930  40.768407 0.11657  -20.00 -20.98
211.864875  28.573620 0.11660  -20.00 -20.98
130.195667  39.406806 0.11661  -20.00 -20.55
154.682514   9.789314 0.11662  -20.00 -20.96
187.628652  63.559076 0.11663  -20.00 -20.93
123.753156  49.951364 0.11668  -20.00 -20.52
174.516400  57.429794 0.11680  -20.00 -20.79
158.807618  40.309089 0.11686  -20.00 -20.96
123.578743  52.335796 0.11694  -20.00 -20.62
139.421278  33.707214 0.11694  -20.00 -20.41
 13.186189  -0.353014 0.11695  -20.00 -20.99
158.705160  31.856082 0.11701  -20.00 -20.89
153.926276   3.136626 0.11705  -20.00 -20.74
152.077548  25.610262 0.11706  -20.00 -20.34
253.338888  24.751128 0.11711  -20.00 -20.34
129.904808  17.343058 0.11712  -20.00 -20.71
243.379590  51.478755 0.11726  -20.00 -20.88
222.008125  26.038935 0.11731  -20.00 -20.69
153.855349  64.860076 0.11736  -20.00 -20.97
159.314392  10.273551 0.11741  -20.00 -20.89
226.883574   7.198063 0.11750  -20.00 -20.69
127.468324  43.810389 0.11752  -20.00 -20.86
